user,click_1,click_2,click_3,click_4,click_5,conversion,value
5668,b,c,,,,0,0
5669,c,a,,,,0,0
5670,a,d,c,d,,0,0
5671,d,d,a,c,,1,43
5672,d,b,,,,0,0
5673,d,c,d,b,,0,0
5674,d,b,,,,0,0
5675,b,d,c,c,a,1,34
5676,c,c,c,c,b,1,35
5677,b,,,,,0,0
5678,c,,,,,0,0
5679,a,d,c,,,1,47
5680,b,a,c,,,0,0
5681,d,,,,,0,0
5682,a,,,,,1,44
5683,d,c,b,,,0,0
5684,a,c,d,a,b,0,0
5685,d,c,c,b,b,0,0
5686,c,,,,,0,0
5687,c,b,d,,,0,0
5688,c,b,a,,,0,0
5689,a,c,c,,,0,0
5690,a,d,a,c,,1,42
5691,a,a,a,,,1,44
5692,b,b,c,b,,0,0
5693,c,c,a,a,c,1,50
5694,a,,,,,0,0
5695,a,c,b,b,,0,0
5696,b,c,,,,0,0
5697,d,a,a,d,b,0,0
5698,c,a,a,a,,0,0
5699,a,b,d,c,,0,0
5700,b,,,,,0,0
5701,c,,,,,0,0
5702,b,a,a,,,0,0
5703,d,b,d,,,0,0
5704,d,d,,,,0,0
5705,a,b,,,,0,0
5706,b,d,a,c,,1,44
5707,b,d,c,a,d,0,0
5708,d,d,b,a,c,0,0
5709,a,b,c,,,0,0
5710,b,d,b,,,0,0
5711,c,,,,,0,0
5712,a,a,a,c,,0,0
5713,b,a,,,,0,0
5714,b,b,d,d,,0,0
5715,b,b,d,b,,1,30
5716,c,b,c,b,,0,0
5717,b,b,,,,0,0
5718,a,a,d,d,,0,0
5719,a,a,b,b,,1,42
5720,d,d,,,,0,0
5721,c,d,,,,0,0
5722,b,,,,,0,0
5723,c,,,,,0,0
5724,a,,,,,0,0
5725,c,b,b,,,0,0
5726,a,c,b,b,,1,42
5727,c,b,c,c,,0,0
5728,d,d,d,,,0,0
5729,d,,,,,0,0
5730,d,,,,,0,0
5731,d,a,b,c,b,1,39
5732,c,d,a,,,1,46
5733,d,,,,,0,0
5734,a,d,b,d,,0,0
5735,a,c,c,b,b,1,38
5736,d,a,,,,0,0
5737,d,c,,,,1,36
5738,c,c,a,a,,1,45
5739,d,,,,,0,0
5740,a,d,a,,,0,0
5741,b,d,,,,0,0
5742,c,d,b,b,,0,0
5743,b,d,b,a,a,0,0
5744,c,a,a,d,,1,38
5745,d,d,c,a,b,1,48
5746,d,d,c,,,0,0
5747,d,c,a,a,d,0,0
5748,b,a,d,c,b,0,0
5749,b,a,,,,0,0
5750,b,d,a,b,,1,49
5751,b,c,c,d,b,1,31
5752,d,,,,,0,0
5753,a,d,a,c,b,0,0
5754,a,a,,,,0,0
5755,b,b,,,,0,0
5756,c,b,c,a,,0,0
5757,a,c,,,,0,0
5758,c,b,,,,0,0
5759,d,,,,,0,0
5760,d,b,d,,,0,0
5761,a,,,,,1,42
5762,b,,,,,1,30
5763,a,a,b,c,,0,0
5764,d,c,c,a,,1,37
5765,a,b,,,,0,0
5766,c,d,b,,,1,48
5767,c,a,a,c,a,1,31
5768,b,b,b,,,0,0
5769,d,c,d,d,,0,0
5770,c,b,b,a,,1,32
5771,d,b,b,a,,1,44
5772,d,d,b,d,,0,0
5773,b,d,d,a,,0,0
5774,b,,,,,0,0
5775,c,a,,,,1,50
5776,b,b,d,c,,1,47
5777,d,,,,,0,0
5778,c,b,,,,0,0
5779,b,c,,,,0,0
5780,a,b,d,a,,0,0
5781,a,c,,,,0,0
5782,c,a,b,,,0,0
5783,d,b,b,,,0,0
5784,b,,,,,0,0
5785,b,d,,,,0,0
5786,b,c,,,,0,0
5787,d,a,b,,,0,0
5788,b,,,,,0,0
5789,d,a,,,,0,0
5790,b,b,a,,,0,0
5791,c,c,b,d,a,1,46
5792,b,c,c,d,b,1,36
5793,d,b,c,d,d,0,0
5794,a,a,,,,1,36
5795,a,b,d,,,0,0
5796,d,c,b,,,1,43
5797,c,,,,,0,0
5798,d,c,,,,0,0
5799,a,c,a,c,b,1,32
5800,b,a,a,,,1,50
5801,c,d,,,,0,0
5802,c,b,c,c,d,0,0
5803,d,,,,,0,0
5804,c,b,,,,0,0
5805,c,a,,,,0,0
5806,b,d,,,,0,0
5807,d,,,,,1,37
5808,a,d,a,d,a,0,0
5809,a,c,d,,,0,0
5810,d,b,d,,,0,0
5811,c,,,,,0,0
5812,c,c,b,c,d,0,0
5813,c,,,,,0,0
5814,a,c,,,,0,0
5815,c,c,d,b,b,1,42
5816,c,d,,,,0,0
5817,c,c,a,d,,0,0
5818,b,d,a,c,,0,0
5819,a,a,b,a,,0,0
5820,b,a,,,,1,39
5821,a,d,d,b,,0,0
5822,a,c,,,,0,0
5823,d,d,c,c,,0,0
5824,c,,,,,0,0
5825,b,,,,,0,0
5826,d,d,b,b,c,1,30
5827,c,a,a,,,0,0
5828,d,a,b,d,,0,0
5829,b,,,,,0,0
5830,b,d,b,,,1,33
5831,d,d,b,,,0,0
5832,d,a,b,b,d,1,48
5833,d,b,d,c,b,0,0
5834,b,c,,,,0,0
5835,a,b,c,,,0,0
5836,a,b,b,a,,0,0
5837,c,,,,,0,0
5838,b,d,a,,,0,0
5839,b,,,,,0,0
5840,d,a,b,,,0,0
5841,a,b,a,c,a,1,37
5842,c,a,a,b,c,0,0
5843,c,d,,,,0,0
5844,a,,,,,0,0
5845,b,b,c,,,1,45
5846,a,b,,,,0,0
5847,b,,,,,0,0
5848,d,d,,,,0,0
5849,a,b,c,c,,1,48
5850,a,a,c,b,,0,0
5851,a,c,,,,1,39
5852,b,,,,,0,0
5853,c,c,b,d,a,0,0
5854,b,a,a,c,c,0,0
5855,d,c,a,,,0,0
5856,b,a,a,,,0,0
5857,d,a,a,b,b,0,0
5858,b,a,a,a,a,0,0
5859,b,b,b,d,,0,0
5860,c,d,,,,1,41
5861,b,a,a,a,,0,0
5862,c,a,,,,1,31
5863,c,,,,,0,0
5864,c,a,,,,0,0
5865,d,b,b,,,0,0
5866,d,,,,,0,0
5867,d,a,a,c,,1,43
5868,a,c,a,a,d,0,0
5869,a,,,,,0,0
5870,c,,,,,0,0
5871,a,c,d,c,,0,0
5872,b,b,c,,,0,0
5873,d,d,,,,1,39
5874,c,b,d,c,,0,0
5875,c,a,c,,,0,0
5876,b,,,,,0,0
5877,c,,,,,0,0
5878,a,d,d,a,a,0,0
5879,a,a,c,c,,0,0
5880,a,b,b,c,b,0,0
5881,a,c,b,d,c,1,39
5882,c,c,,,,0,0
5883,b,a,c,a,b,1,43
5884,b,b,,,,0,0
5885,b,,,,,0,0
5886,d,c,,,,1,34
5887,b,d,d,,,0,0
5888,d,d,,,,0,0
5889,a,b,,,,0,0
5890,d,b,b,c,c,0,0
5891,a,d,c,c,,0,0
5892,d,a,c,c,,1,37
5893,c,d,b,c,,1,31
5894,d,d,,,,0,0
5895,c,c,c,a,a,0,0
5896,a,,,,,1,32
5897,c,b,,,,0,0
5898,d,a,d,,,0,0
5899,a,d,,,,0,0
5900,d,d,b,,,0,0
5901,b,b,c,b,b,1,45
5902,b,b,b,a,,1,36
5903,c,d,,,,0,0
5904,c,c,b,d,,1,30
5905,d,c,c,d,,0,0
5906,d,b,,,,0,0
5907,a,c,b,,,1,35
5908,a,a,a,,,0,0
5909,b,c,c,c,b,0,0
5910,a,d,a,d,,0,0
5911,b,b,a,,,0,0
5912,d,b,,,,0,0
5913,b,,,,,0,0
5914,c,a,,,,0,0
5915,d,b,b,,,1,46
5916,c,c,a,,,0,0
5917,a,a,c,,,1,33
5918,a,c,c,c,c,0,0
5919,a,c,,,,0,0
5920,d,c,a,c,,0,0
5921,b,a,b,a,,0,0
5922,a,c,,,,1,44
5923,c,b,a,,,1,43
5924,d,,,,,0,0
5925,a,c,d,b,d,0,0
5926,a,d,c,b,a,1,31
5927,d,,,,,1,30
5928,a,a,,,,1,42
5929,d,a,b,c,b,0,0
5930,c,,,,,0,0
5931,a,a,,,,0,0
5932,d,a,d,b,d,0,0
5933,a,c,d,b,,1,30
5934,a,a,a,,,0,0
5935,c,c,c,b,b,1,36
5936,a,,,,,0,0
5937,a,a,a,b,c,0,0
5938,a,d,a,d,,0,0
5939,a,c,,,,0,0
5940,a,c,b,b,d,0,0
5941,b,a,c,c,b,0,0
5942,c,d,a,,,1,43
5943,c,a,c,d,c,0,0
5944,c,,,,,0,0
5945,b,c,a,c,,0,0
5946,c,a,,,,0,0
5947,b,d,c,,,1,39
5948,c,,,,,0,0
5949,c,b,,,,0,0
5950,b,,,,,0,0
5951,b,b,,,,0,0
5952,c,c,d,a,d,0,0
5953,d,a,c,,,0,0
5954,a,b,c,a,,1,46
5955,a,c,d,,,0,0
5956,a,c,,,,0,0
5957,d,c,,,,0,0
5958,c,c,d,c,,0,0
5959,a,c,a,d,,0,0
5960,c,,,,,0,0
5961,c,a,d,d,d,0,0
5962,b,,,,,0,0
5963,a,a,d,a,d,1,30
5964,c,c,c,b,d,1,43
5965,d,c,c,b,a,1,34
5966,b,,,,,0,0
5967,a,c,d,,,0,0
5968,a,b,d,b,,0,0
5969,d,,,,,0,0
5970,b,b,a,a,,0,0
5971,a,b,,,,0,0
5972,b,b,b,d,c,0,0
5973,d,b,b,,,0,0
5974,d,d,a,a,d,1,40
5975,c,a,b,a,,0,0
5976,b,b,,,,0,0
5977,c,a,c,c,a,0,0
5978,d,,,,,0,0
5979,d,,,,,0,0
5980,d,c,b,,,0,0
5981,d,d,,,,0,0
5982,c,b,,,,0,0
5983,b,d,c,,,0,0
5984,a,c,a,b,b,0,0
5985,b,,,,,0,0
5986,d,b,b,,,0,0
5987,c,c,a,,,1,45
5988,a,c,c,c,,1,48
5989,a,b,a,,,0,0
5990,c,,,,,0,0
5991,c,a,,,,0,0
5992,d,b,c,,,0,0
5993,a,,,,,0,0
5994,d,,,,,0,0
5995,b,c,a,b,a,1,48
5996,c,d,,,,1,50
5997,b,c,c,,,0,0
5998,a,b,c,,,0,0
5999,a,b,d,c,a,0,0
6000,d,c,,,,0,0
6001,b,d,d,b,,0,0
6002,b,,,,,0,0
6003,d,c,,,,0,0
6004,a,d,,,,0,0
6005,c,d,b,c,,1,40
6006,d,c,c,,,0,0
6007,b,c,b,,,1,34
6008,b,a,a,d,,0,0
6009,b,a,d,,,0,0
6010,c,d,a,a,d,0,0
6011,a,c,b,,,0,0
6012,c,a,,,,0,0
6013,a,d,b,c,,1,49
6014,a,d,c,,,0,0
6015,b,d,c,,,0,0
6016,b,c,a,c,c,0,0
6017,b,d,,,,0,0
6018,a,c,,,,0,0
6019,a,c,b,c,c,0,0
6020,c,b,a,d,b,1,30
6021,d,a,b,d,c,1,31
6022,b,,,,,0,0
6023,b,a,a,c,,0,0
6024,d,a,c,,,0,0
6025,a,,,,,0,0
6026,d,c,d,c,d,0,0
6027,a,b,b,c,b,0,0
6028,c,b,c,b,d,1,50
6029,a,b,a,a,d,1,32
6030,a,,,,,0,0
6031,b,,,,,0,0
6032,c,c,d,,,0,0
6033,a,,,,,0,0
6034,a,d,a,b,d,0,0
6035,a,c,c,a,,0,0
6036,b,,,,,0,0
6037,d,d,d,c,,0,0
6038,d,a,,,,0,0
6039,b,b,c,c,,0,0
6040,b,c,b,b,a,0,0
6041,c,a,a,,,0,0
6042,d,c,d,c,b,1,44
6043,a,c,b,,,0,0
6044,d,a,a,,,0,0
6045,a,b,a,c,,0,0
6046,a,,,,,0,0
6047,b,c,,,,0,0
6048,a,b,a,a,,0,0
6049,c,b,c,a,a,0,0
6050,c,d,b,,,0,0
6051,b,a,c,a,c,0,0
6052,b,a,a,b,,1,38
6053,c,a,,,,0,0
6054,d,,,,,0,0
6055,d,a,b,d,c,0,0
6056,d,c,a,c,,0,0
6057,d,c,d,c,a,1,32
6058,b,,,,,1,32
6059,b,a,,,,0,0
6060,d,b,c,c,,0,0
6061,d,a,a,,,0,0
6062,d,d,,,,0,0
6063,c,a,c,d,,1,30
6064,d,c,d,,,0,0
6065,c,b,a,a,,0,0
6066,a,,,,,0,0
6067,b,c,d,,,0,0
6068,b,d,a,,,0,0
6069,a,d,a,b,a,1,40
6070,d,a,b,d,,0,0
6071,a,a,,,,1,41
6072,b,a,b,,,0,0
6073,d,b,a,c,c,1,33
6074,b,b,d,,,0,0
6075,a,b,,,,0,0
6076,d,d,,,,0,0
6077,a,b,a,d,d,0,0
6078,a,a,c,b,b,1,49
6079,d,,,,,0,0
6080,c,,,,,0,0
6081,c,b,b,b,b,1,41
6082,c,d,b,d,,0,0
6083,b,,,,,0,0
6084,a,a,,,,0,0
6085,c,a,b,b,,0,0
6086,c,,,,,0,0
6087,d,c,d,c,,0,0
6088,a,d,,,,0,0
6089,b,c,b,,,1,43
6090,d,,,,,0,0
6091,a,a,c,d,,1,39
6092,a,b,b,,,1,44
6093,b,,,,,0,0
6094,b,b,d,b,,0,0
6095,c,a,d,d,,0,0
6096,b,a,a,,,0,0
6097,d,d,d,,,0,0
6098,c,,,,,1,34
6099,b,d,a,d,,1,46
6100,c,b,c,,,0,0
6101,d,c,d,c,,0,0
6102,c,b,d,b,d,0,0
6103,a,d,,,,0,0
6104,b,d,,,,1,31
6105,a,a,d,,,1,39
6106,a,,,,,0,0
6107,a,,,,,0,0
6108,c,b,d,,,0,0
6109,d,a,d,b,,0,0
6110,d,a,,,,1,50
6111,d,d,b,d,,1,35
6112,c,a,a,,,0,0
6113,c,a,c,c,c,0,0
6114,a,d,d,a,a,1,46
6115,d,a,c,,,0,0
6116,d,b,d,,,0,0
6117,b,b,a,a,,1,46
6118,a,d,d,c,,0,0
6119,a,d,,,,0,0
6120,a,d,d,c,c,1,38
6121,d,c,c,,,1,31
6122,b,a,d,,,0,0
6123,b,a,,,,0,0
6124,a,d,d,b,,0,0
6125,c,b,a,,,0,0
6126,c,b,c,d,,0,0
6127,a,,,,,0,0
6128,b,,,,,0,0
6129,b,b,,,,0,0
6130,b,d,a,d,a,1,50
6131,c,,,,,0,0
6132,c,b,a,a,a,1,36
6133,c,c,,,,1,33
6134,b,d,d,c,b,1,43
6135,c,b,,,,1,46
6136,c,b,d,d,a,0,0
6137,d,c,c,,,0,0
6138,a,a,a,b,,1,30
6139,b,c,b,c,a,1,34
6140,b,a,c,d,,0,0
6141,c,c,c,b,b,0,0
6142,d,a,d,,,0,0
6143,c,c,,,,0,0
6144,a,d,c,,,0,0
6145,b,a,d,,,0,0
6146,c,a,d,c,d,1,30
6147,d,a,,,,0,0
6148,a,d,d,c,d,0,0
6149,c,d,,,,0,0
6150,c,,,,,0,0
6151,c,c,,,,0,0
6152,b,c,b,a,d,0,0
6153,c,,,,,0,0
6154,d,b,d,c,c,1,47
6155,d,b,d,c,b,0,0
6156,b,,,,,0,0
6157,c,c,c,a,c,0,0
6158,b,,,,,0,0
6159,c,,,,,0,0
6160,d,d,b,,,1,48
6161,d,b,c,c,,0,0
6162,c,c,,,,0,0
6163,d,d,a,b,,0,0
6164,c,c,b,,,0,0
6165,b,b,,,,0,0
6166,c,,,,,0,0
6167,b,b,c,a,,1,35
6168,b,,,,,0,0
6169,d,,,,,0,0
6170,d,d,a,a,b,1,46
6171,c,a,c,c,,0,0
6172,b,,,,,0,0
6173,a,a,d,,,0,0
6174,b,,,,,0,0
6175,d,b,,,,0,0
6176,a,b,b,,,1,38
6177,b,a,c,d,,0,0
6178,c,c,d,c,d,0,0
6179,c,a,d,,,1,33
6180,a,a,d,a,a,0,0
6181,b,b,b,d,c,0,0
6182,d,c,,,,0,0
6183,a,,,,,0,0
6184,c,,,,,0,0
6185,d,a,d,a,c,0,0
6186,d,c,a,c,d,0,0
6187,b,c,a,,,0,0
6188,c,c,,,,0,0
6189,d,a,b,,,1,37
6190,c,,,,,0,0
6191,c,,,,,0,0
6192,b,b,b,,,0,0
6193,d,b,d,,,0,0
6194,a,c,a,c,d,0,0
6195,a,,,,,0,0
6196,c,a,b,,,0,0
6197,d,b,b,a,,0,0
6198,d,d,a,a,,0,0
6199,c,c,b,,,1,41
6200,d,d,b,,,0,0
6201,c,b,a,b,,1,41
6202,c,b,a,,,0,0
6203,c,a,,,,0,0
6204,a,a,,,,0,0
6205,c,c,d,,,0,0
6206,a,b,c,,,0,0
6207,c,d,a,c,,0,0
6208,a,,,,,0,0
6209,b,a,d,b,a,1,33
6210,a,d,b,c,,1,50
6211,b,b,a,,,0,0
6212,b,d,,,,0,0
6213,b,,,,,0,0
6214,d,d,a,b,,0,0
6215,b,d,,,,0,0
6216,a,b,c,,,0,0
6217,b,,,,,0,0
6218,a,b,d,,,0,0
6219,c,d,a,d,b,1,50
6220,a,c,d,,,1,41
6221,c,c,,,,0,0
6222,c,,,,,0,0
6223,a,c,b,,,0,0
6224,d,c,,,,0,0
6225,a,a,,,,0,0
6226,a,c,,,,0,0
6227,b,,,,,0,0
6228,a,a,c,c,,0,0
6229,d,b,a,a,,0,0
6230,d,c,b,b,c,1,47
6231,d,c,a,,,1,38
6232,d,c,a,b,a,0,0
6233,d,d,c,,,0,0
6234,c,d,d,a,,0,0
6235,c,a,,,,1,30
6236,a,,,,,0,0
6237,d,c,d,,,1,43
6238,a,b,a,c,,0,0
6239,a,b,b,d,b,0,0
6240,b,,,,,0,0
6241,b,b,b,a,a,1,40
6242,c,,,,,0,0
6243,d,b,c,,,0,0
6244,a,c,b,,,0,0
6245,d,b,d,,,0,0
6246,c,a,a,d,d,1,46
6247,b,c,d,c,c,1,41
6248,d,b,,,,0,0
6249,a,c,,,,0,0
6250,c,,,,,0,0
6251,d,b,d,,,0,0
6252,a,b,b,b,,1,44
6253,d,a,,,,0,0
6254,a,b,b,c,,1,47
6255,c,c,b,c,,0,0
6256,a,,,,,0,0
6257,b,a,,,,1,42
6258,d,c,a,b,,0,0
6259,a,a,c,,,1,34
6260,b,c,d,,,0,0
6261,b,d,,,,0,0
6262,c,c,,,,0,0
6263,b,,,,,0,0
6264,a,,,,,0,0
6265,b,d,c,,,0,0
6266,b,a,c,a,,0,0
6267,d,b,a,,,0,0
6268,b,b,a,a,,0,0
6269,c,a,c,d,,1,38
6270,c,c,,,,0,0
6271,c,,,,,0,0
6272,b,c,b,b,,0,0
6273,d,a,b,b,,0,0
6274,a,d,a,a,,1,39
6275,d,c,,,,0,0
6276,b,,,,,0,0
6277,c,d,,,,0,0
6278,c,c,,,,0,0
6279,d,a,a,b,d,0,0
6280,b,d,,,,0,0
6281,b,a,b,d,,1,31
6282,a,a,,,,0,0
6283,d,d,d,d,d,0,0
6284,a,b,,,,1,30
6285,a,,,,,0,0
6286,b,,,,,0,0
6287,c,c,,,,1,30
6288,b,b,,,,0,0
6289,a,c,c,,,0,0
6290,d,c,a,,,0,0
6291,d,b,c,,,0,0
6292,a,a,,,,0,0
6293,b,,,,,0,0
6294,b,a,a,,,0,0
6295,c,,,,,0,0
6296,a,b,b,,,0,0
6297,c,a,b,,,0,0
6298,b,b,,,,1,37
6299,c,b,,,,1,38
6300,a,d,d,a,,1,31
6301,a,c,a,c,,0,0
6302,a,a,a,,,1,45
6303,a,d,c,a,,0,0
6304,a,c,d,d,,0,0
6305,d,a,b,c,,0,0
6306,a,,,,,0,0
6307,c,b,c,,,0,0
6308,b,d,b,d,,0,0
6309,d,d,c,,,0,0
6310,a,c,,,,0,0
6311,a,a,c,,,1,49
6312,a,,,,,0,0
6313,c,,,,,0,0
6314,d,d,d,,,0,0
6315,a,c,c,,,0,0
6316,b,d,b,b,c,0,0
6317,b,c,d,a,d,0,0
6318,b,,,,,0,0
6319,c,d,b,b,c,0,0
6320,b,a,b,b,c,0,0
6321,a,b,d,b,,0,0
6322,c,a,b,b,a,0,0
6323,c,c,c,d,c,0,0
6324,c,b,a,,,1,43
6325,a,d,d,b,c,0,0
6326,a,d,d,c,,1,30
6327,d,d,d,,,0,0
6328,c,a,a,a,,0,0
6329,d,c,a,,,0,0
6330,d,c,,,,0,0
6331,b,d,a,,,1,49
6332,d,b,a,,,0,0
6333,c,c,a,,,0,0
6334,d,b,a,b,c,1,44
6335,b,c,a,a,a,1,39
6336,d,c,d,,,1,41
6337,d,b,c,,,0,0
6338,a,b,a,c,d,0,0
6339,b,a,,,,0,0
6340,c,b,a,a,a,1,49
6341,d,d,d,d,a,1,39
6342,a,c,,,,0,0
6343,b,c,b,c,,1,35
6344,c,d,d,d,,1,34
6345,a,d,b,,,1,40
6346,b,a,b,d,b,0,0
6347,c,d,c,d,c,1,32
6348,b,b,a,b,,0,0
6349,a,b,b,d,c,0,0
6350,b,c,b,b,,1,50
6351,a,c,,,,0,0
6352,d,,,,,0,0
6353,a,d,a,a,a,1,30
6354,c,b,,,,0,0
6355,c,a,,,,0,0
6356,b,d,,,,0,0
6357,a,a,d,,,0,0
6358,b,,,,,0,0
6359,a,b,a,a,,1,41
6360,c,c,d,c,,0,0
6361,a,d,b,,,1,48
6362,a,b,,,,0,0
6363,c,d,a,a,,0,0
6364,b,b,b,d,b,0,0
6365,b,c,a,,,0,0
6366,a,b,d,b,,0,0
6367,b,d,b,b,c,0,0
6368,c,a,c,b,,0,0
6369,b,,,,,0,0
6370,a,b,d,a,d,1,46
6371,b,c,,,,0,0
6372,a,a,c,d,,1,44
6373,d,a,d,d,d,0,0
6374,a,c,,,,0,0
6375,d,a,b,,,0,0
6376,b,b,c,b,d,0,0
6377,d,,,,,0,0
6378,d,,,,,0,0
6379,d,d,c,,,0,0
6380,d,d,,,,0,0
6381,d,,,,,0,0
6382,a,a,b,d,b,0,0
6383,a,c,c,,,1,42
6384,d,a,,,,0,0
6385,d,c,,,,0,0
6386,d,b,d,d,,1,44
6387,b,b,d,a,a,0,0
6388,b,a,c,,,0,0
6389,d,c,b,,,0,0
6390,b,,,,,0,0
6391,b,,,,,0,0
6392,c,,,,,0,0
6393,b,b,a,b,a,0,0
6394,d,d,a,,,1,32
6395,a,b,d,,,1,43
6396,c,a,a,b,,0,0
6397,a,d,a,d,,1,41
6398,d,b,,,,0,0
6399,c,d,a,,,1,39
6400,c,,,,,0,0
6401,b,a,b,b,b,0,0
6402,b,a,a,,,0,0
6403,b,,,,,0,0
6404,a,b,d,b,a,0,0
6405,b,b,a,,,0,0
6406,b,c,,,,0,0
6407,d,d,c,,,0,0
6408,b,a,c,,,0,0
6409,a,,,,,0,0
6410,a,c,,,,0,0
6411,b,a,,,,0,0
6412,c,,,,,0,0
6413,d,,,,,0,0
6414,d,c,d,,,0,0
6415,a,,,,,0,0
6416,c,d,b,d,a,1,34
6417,a,c,c,,,0,0
6418,d,a,,,,0,0
6419,a,b,b,,,0,0
6420,b,d,,,,0,0
6421,a,b,c,,,0,0
6422,d,b,,,,0,0
6423,b,b,,,,0,0
6424,d,c,a,a,b,0,0
6425,b,,,,,0,0
6426,b,d,a,a,c,1,44
6427,c,,,,,1,35
6428,a,,,,,0,0
6429,c,c,c,,,0,0
6430,c,c,,,,0,0
6431,a,a,,,,0,0
6432,a,c,a,a,d,1,42
6433,d,a,b,a,,0,0
6434,d,d,d,,,0,0
6435,a,c,b,b,,0,0
6436,d,,,,,0,0
6437,a,a,a,d,,0,0
6438,b,d,d,a,,0,0
6439,c,d,b,b,a,0,0
6440,b,,,,,0,0
6441,c,c,b,d,,1,32
6442,b,a,b,a,,1,30
6443,c,,,,,0,0
6444,d,,,,,0,0
6445,b,a,c,c,a,0,0
6446,d,,,,,0,0
6447,b,c,c,,,0,0
6448,b,d,,,,0,0
6449,a,c,a,d,,0,0
6450,c,c,d,a,b,0,0
6451,a,,,,,0,0
6452,c,c,,,,0,0
6453,d,a,,,,0,0
6454,b,b,c,,,0,0
6455,d,c,c,,,0,0
6456,d,b,a,a,a,0,0
6457,b,a,a,d,,1,40
6458,c,d,,,,0,0
6459,a,d,b,c,a,0,0
6460,a,b,c,,,0,0
6461,b,,,,,0,0
6462,c,d,d,c,,0,0
6463,c,d,,,,0,0
6464,c,c,d,,,1,31
6465,c,c,,,,0,0
6466,b,d,,,,0,0
6467,a,b,,,,1,41
6468,d,b,,,,0,0
6469,d,b,c,,,0,0
6470,a,c,d,b,a,0,0
6471,a,a,c,a,,0,0
6472,a,a,d,a,,0,0
6473,d,,,,,0,0
6474,d,c,a,b,,0,0
6475,d,c,b,c,,0,0
6476,c,d,c,c,d,1,44
6477,a,c,b,,,0,0
6478,b,a,d,,,1,48
6479,a,b,,,,0,0
6480,b,d,a,,,0,0
6481,a,c,c,,,0,0
6482,d,,,,,0,0
6483,d,b,b,,,0,0
6484,a,b,,,,0,0
6485,a,d,d,,,1,39
6486,b,c,d,,,0,0
6487,c,a,c,a,c,1,50
6488,c,b,a,c,,0,0
6489,d,b,b,b,c,1,36
6490,c,,,,,0,0
6491,b,a,d,a,,0,0
6492,b,c,,,,0,0
6493,c,d,,,,0,0
6494,d,a,a,d,,0,0
6495,b,c,b,b,,0,0
6496,a,,,,,0,0
6497,c,d,d,d,d,1,30
6498,c,b,c,a,,1,35
6499,c,c,d,a,c,0,0
6500,c,a,d,,,1,31
6501,d,d,,,,0,0
6502,c,b,d,b,,0,0
6503,b,b,c,,,0,0
6504,a,a,a,b,c,0,0
6505,a,,,,,0,0
6506,b,d,d,,,0,0
6507,c,d,,,,0,0
6508,d,,,,,0,0
6509,c,,,,,0,0
6510,b,c,b,c,,0,0
6511,b,d,b,d,b,0,0
6512,c,c,c,d,b,1,32
6513,d,a,d,d,,0,0
6514,b,c,,,,0,0
6515,b,d,,,,1,35
6516,d,b,a,d,,1,47
6517,a,b,d,b,,0,0
6518,b,a,c,,,0,0
6519,c,d,,,,0,0
6520,c,d,b,,,1,46
6521,d,,,,,0,0
6522,d,,,,,0,0
6523,d,d,d,d,a,1,46
6524,c,a,c,,,1,47
6525,a,b,d,c,c,0,0
6526,a,c,b,,,0,0
6527,d,c,a,c,b,0,0
6528,a,c,d,b,c,0,0
6529,c,d,c,,,1,35
6530,d,d,b,,,0,0
6531,c,,,,,0,0
6532,c,c,a,b,,1,32
6533,d,,,,,0,0
6534,d,,,,,0,0
6535,b,d,,,,0,0
6536,b,d,c,d,,0,0
6537,c,b,d,b,,0,0
6538,a,b,,,,0,0
6539,b,c,c,,,0,0
6540,b,a,c,a,,0,0
6541,b,d,,,,1,31
6542,a,d,c,d,c,1,35
6543,c,a,b,b,b,1,34
6544,d,b,c,,,0,0
6545,b,b,,,,0,0
6546,c,d,b,,,0,0
6547,a,d,c,b,a,0,0
6548,b,a,,,,0,0
6549,b,d,d,d,,1,45
6550,c,c,,,,1,32
6551,c,,,,,0,0
6552,a,a,d,a,,1,33
6553,b,b,c,,,0,0
6554,c,b,a,a,d,0,0
6555,b,a,b,,,1,33
6556,b,d,c,b,,0,0
6557,b,d,a,d,,1,30
6558,c,d,a,,,0,0
6559,c,,,,,0,0
6560,d,d,c,a,,0,0
6561,c,b,c,c,,1,39
6562,b,c,c,a,,0,0
6563,d,a,d,,,0,0
6564,c,b,,,,0,0
6565,b,a,,,,0,0
6566,b,b,b,,,0,0
6567,c,,,,,0,0
6568,a,,,,,1,37
6569,d,b,,,,0,0
6570,c,d,a,,,0,0
6571,d,b,d,,,1,49
6572,d,d,b,b,a,0,0
6573,d,d,a,b,a,0,0
6574,d,b,a,,,0,0
6575,a,d,d,a,,1,44
6576,a,c,a,d,d,1,40
6577,b,d,b,a,,0,0
6578,a,,,,,0,0
6579,b,b,d,a,d,0,0
6580,b,,,,,0,0
6581,a,c,c,d,,0,0
6582,b,,,,,0,0
6583,a,d,c,b,b,0,0
6584,b,a,,,,0,0
6585,a,,,,,0,0
6586,c,a,a,c,d,0,0
6587,d,c,a,b,b,0,0
6588,b,c,a,,,0,0
6589,c,c,c,c,d,0,0
6590,b,a,a,b,,0,0
6591,c,b,,,,1,38
6592,d,d,,,,0,0
6593,b,d,a,,,0,0
6594,b,c,b,c,,0,0
6595,c,d,b,,,1,38
6596,b,d,b,b,b,1,43
6597,c,,,,,0,0
